participant,sigma_m,seed,time_at_home_h,time_at_home_h_ratio,radius_of_gyration_m,radius_of_gyration_m_ratio,total_distance_km,total_distance_km_ratio,mean_speed_kmh,mean_speed_kmh_ratio,location_entropy,location_entropy_ratio,n_significant_places,n_significant_places_ratio,home_displacement_m
gq36edfi,50.0,4,2.773007023809524,0.8697656569021927,1839.8585762411317,1.0013012286705034,77.6631860419595,16.942088935689544,20.69145149697536,17.053702665563325,1.1375338724869681,0.8688900606590629,18.0,0.782608695652174,0.49724193362424557
gq36edfi,100.0,0,1.2255761507936505,0.38440726501092354,1846.3694004917804,1.0048445968434807,114.78638836724654,25.04045094510809,31.537192853227776,25.992662230781324,1.0738633441938208,0.8202561777225694,18.0,0.782608695652174,8.003717245111192
gq36edfi,100.0,1,1.1940019047619048,0.3745038660634281,1847.4011299275746,1.0054060921480965,118.21830658070303,25.789117933364007,32.53625896015934,26.816083262087094,1.0838946650606764,0.8279184682330374,19.0,0.8260869565217391,10.976372755448702
gq36edfi,100.0,2,1.1204735714285714,0.3514413860215517,1845.8329268478626,1.0045526332514194,115.57871600614347,25.21329584123615,31.848505998004594,26.249243641113093,1.0822701752144837,0.8266776233534799,17.0,0.7391304347826086,10.889839082206723
gq36edfi,100.0,3,1.3145895634920635,0.4123267072279798,1845.933413494363,1.0046073208257282,115.20623958514868,25.132040757939265,31.728610634044195,26.15042699268903,1.111005420890169,0.8486266571027896,19.0,0.8260869565217391,10.348912342649035
gq36edfi,100.0,4,1.2816805555555553,0.40200465443109423,1848.1458172728533,1.0058113713165238,114.81997079649652,25.047776893630502,31.64130151565606,26.078467626029745,1.0775782230357953,0.8230937383266219,19.0,0.8260869565217391,7.51946878965869
gq36edfi,200.0,0,0.36705253968253965,0.11512761798057793,1878.5202505330633,1.0223419665135496,88.76765342573653,19.364509178631554,28.413028049176067,23.417754537413174,0.8864172703885345,0.6770779969419841,17.0,0.7391304347826086,11.362659396284323
gq36edfi,200.0,1,0.35393948412698417,0.11101465134135023,1876.1873297388788,1.0210723273751,87.44805385452612,19.0766408276877,28.418358190332643,23.422147590383048,0.9122497387303801,0.6968097829814163,17.0,0.7391304347826086,6.011310326287936
gq36edfi,200.0,2,0.44530662698412693,0.13967235121159688,1875.813419798106,1.0208688353850401,85.70716206401981,18.69686831196533,27.556058008316665,22.711447767574036,0.730845879863856,0.558246867408871,17.0,0.7391304347826086,9.178726683938706
gq36edfi,200.0,3,0.21504273809523808,0.06744908568767417,1877.7621469846051,1.021929385881357,88.17176555207293,19.234517275571417,28.28194886245353,23.309720285860703,0.7393861753855401,0.5647702581169287,17.0,0.7391304347826086,11.717726785003661
gq36edfi,200.0,4,0.37125916666666664,0.1164470447439351,1875.415279015988,1.0206521563101012,87.53073220653347,19.094676966354584,28.309337908031967,23.332294083530552,0.782844749960667,0.5979655100668183,24.0,1.0434782608695652,12.035946265825043
gq36edfi,400.0,0,0.09415408730158732,0.02953183705946379,1978.7012503534845,1.0768631995610185,59.663376638296825,13.015461825934416,21.666531984364585,17.85735497141336,0.23043142060679647,0.17601196401392188,19.0,0.8260869565217391,6.992782389451944
gq36edfi,400.0,1,0.1846951587301587,0.057930436050213766,1976.8358783251545,1.0758480132157124,60.26624332527534,13.146976144979172,22.515314025343606,18.55691326759389,0.23745072465684586,0.18137356569396476,16.0,0.6956521739130435,5.626198351400521
gq36edfi,400.0,2,0.11674007936507935,0.036616031241166025,1980.7005503920725,1.0779512731830734,59.36539014940898,12.950456591747345,21.755357246723484,17.9305639298898,0.6764189368379114,0.5166735736625416,25.0,1.0869565217391304,2.317403154038107
gq36edfi,400.0,3,0.11799666666666668,0.03701016528786548,1978.4836154346267,1.0767447567010793,59.98769736973957,13.086211829324984,21.890440191020428,18.04189804134958,0.2877512587133182,0.21979495704291752,22.0,0.9565217391304348,11.074660987829311
gq36edfi,400.0,4,0.12215924603174602,0.038315776324833566,1976.8564920248896,1.0758592317534514,58.43367150598872,12.747203790460803,21.338437933332273,17.586942893581938,0.2675144062120891,0.20433730745319692,19.0,0.8260869565217391,10.455363277725914
gq36edfi,800.0,0,0.02281765873015873,0.007156857434548557,2293.7090383196532,1.248299031208311,70.22277378205891,15.318975944196692,26.97765058514733,22.234729726999337,0.4992860773820215,0.3813730039653481,35.0,1.5217391304347827,32.638416451468046
gq36edfi,800.0,1,0.0731004365079365,0.02292826835029672,2293.0352901656775,1.2479323590830174,67.73754708454886,14.776828063322775,26.15432378738398,21.556151406493452,0.528592523197591,0.4037583413151011,32.0,1.391304347826087,24.142405618909706
gq36edfi,800.0,2,0.04217095238095238,0.013227101765296349,2300.454143745355,1.2519699015879604,72.113315656402,15.731394365383544,28.15883168251573,23.20824824655071,0.5888645435101467,0.44979631930596814,36.0,1.565217391304348,13.533159908850708
gq36edfi,800.0,3,0.008942539682539682,0.0028048662821895222,2295.604996483676,1.2493308633630535,71.18701607334758,15.52932372268906,27.309208694191884,22.507996849357998,0.5487012299940972,0.4191181085192129,40.0,1.7391304347826086,28.151280635993622
gq36edfi,800.0,4,0.009587738095238095,0.003007235557288565,2296.6589853372316,1.2499044728500535,70.85626837027374,15.457171686617238,26.786071738860805,22.076832216423067,0.6235836969144161,0.47631608107931483,43.0,1.8695652173913044,30.192544850754754
ubrmuu2r,0.0,0,2.206685972222222,1.0,936.1387892214614,1.0,23.260094451897853,1.0,5.1636207740273115,1.0,0.8080395524631057,1.0,10.0,1.0,0.0
ubrmuu2r,10.0,0,2.2053060763888888,0.9993746750327398,936.5414265074356,1.000430104265105,171.74882214319146,7.383840271946016,38.56674985193,7.468935373007702,0.8080395524631057,1.0,10.0,1.0,0.22480797354567167
ubrmuu2r,10.0,1,2.2055696527777777,0.9994941194812055,936.5725866750278,1.000463390106853,172.566805481279,7.4190070826302605,38.737097540118796,7.501925341799685,0.806082127941337,0.9975775634796565,9.0,0.9,0.07355961338159221
ubrmuu2r,10.0,2,2.2056018055555553,0.9995086900989474,936.5934392779577,1.0004856652258522,171.57221202066745,7.376247434226064,38.533831237161095,7.462560269914446,0.8080395524631057,1.0,10.0,1.0,0.20380989471001532
